category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,direction,num_layers,hidden_dim,path
linguistic_style,LINGUISTIC STYLE,linguistic_style__definition_first__example_first,definition-first vs example-first,definition-first,example-first,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__definition_first__example_first/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__dense_information__sparse_information,dense information vs sparse information,dense information,sparse information,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__dense_information__sparse_information/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__dense_information__sparse_information,dense information vs sparse information,dense information,sparse information,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__dense_information__sparse_information/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__dense_information__sparse_information,dense information vs sparse information,dense information,sparse information,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__dense_information__sparse_information/neg_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__dense_information__sparse_information,dense information vs sparse information,dense information,sparse information,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__dense_information__sparse_information/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__diagrammatic_description__narrative_description,diagrammatic description vs narrative description,diagrammatic description,narrative description,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__diagrammatic_description__narrative_description/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__diagrammatic_description__narrative_description,diagrammatic description vs narrative description,diagrammatic description,narrative description,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__diagrammatic_description__narrative_description/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__diagrammatic_description__narrative_description,diagrammatic description vs narrative description,diagrammatic description,narrative description,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__diagrammatic_description__narrative_description/neg_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__diagrammatic_description__narrative_description,diagrammatic description vs narrative description,diagrammatic description,narrative description,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__diagrammatic_description__narrative_description/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__direct_phrasing__circumlocutory_phrasing,direct phrasing vs circumlocutory phrasing,direct phrasing,circumlocutory phrasing,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__direct_phrasing__circumlocutory_phrasing/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__direct_phrasing__circumlocutory_phrasing,direct phrasing vs circumlocutory phrasing,direct phrasing,circumlocutory phrasing,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__direct_phrasing__circumlocutory_phrasing/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__direct_phrasing__circumlocutory_phrasing,direct phrasing vs circumlocutory phrasing,direct phrasing,circumlocutory phrasing,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__direct_phrasing__circumlocutory_phrasing/neg_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__direct_phrasing__circumlocutory_phrasing,direct phrasing vs circumlocutory phrasing,direct phrasing,circumlocutory phrasing,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__direct_phrasing__circumlocutory_phrasing/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__economical_wording__descriptive_wording,economical wording vs descriptive wording,economical wording,descriptive wording,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__economical_wording__descriptive_wording/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__economical_wording__descriptive_wording,economical wording vs descriptive wording,economical wording,descriptive wording,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__economical_wording__descriptive_wording/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__economical_wording__descriptive_wording,economical wording vs descriptive wording,economical wording,descriptive wording,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__economical_wording__descriptive_wording/neg_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__economical_wording__descriptive_wording,economical wording vs descriptive wording,economical wording,descriptive wording,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__economical_wording__descriptive_wording/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__efficient_wording__redundant_wording,efficient wording vs redundant wording,efficient wording,redundant wording,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__efficient_wording__redundant_wording/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__efficient_wording__redundant_wording,efficient wording vs redundant wording,efficient wording,redundant wording,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__efficient_wording__redundant_wording/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__efficient_wording__redundant_wording,efficient wording vs redundant wording,efficient wording,redundant wording,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__efficient_wording__redundant_wording/neg_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__efficient_wording__redundant_wording,efficient wording vs redundant wording,efficient wording,redundant wording,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__efficient_wording__redundant_wording/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__exact_wording__paraphrastic_wording,exact wording vs paraphrastic wording,exact wording,paraphrastic wording,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__exact_wording__paraphrastic_wording/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__exact_wording__paraphrastic_wording,exact wording vs paraphrastic wording,exact wording,paraphrastic wording,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__exact_wording__paraphrastic_wording/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__exact_wording__paraphrastic_wording,exact wording vs paraphrastic wording,exact wording,paraphrastic wording,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__exact_wording__paraphrastic_wording/neg_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__exact_wording__paraphrastic_wording,exact wording vs paraphrastic wording,exact wording,paraphrastic wording,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__exact_wording__paraphrastic_wording/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__explicit_phrasing__implicit_phrasing,explicit phrasing vs implicit phrasing,explicit phrasing,implicit phrasing,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__explicit_phrasing__implicit_phrasing/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__explicit_phrasing__implicit_phrasing,explicit phrasing vs implicit phrasing,explicit phrasing,implicit phrasing,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__explicit_phrasing__implicit_phrasing/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__explicit_phrasing__implicit_phrasing,explicit phrasing vs implicit phrasing,explicit phrasing,implicit phrasing,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__explicit_phrasing__implicit_phrasing/neg_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__explicit_phrasing__implicit_phrasing,explicit phrasing vs implicit phrasing,explicit phrasing,implicit phrasing,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__explicit_phrasing__implicit_phrasing/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__formal_register__informal_register,formal register vs informal register,formal register,informal register,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__formal_register__informal_register/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__formal_register__informal_register,formal register vs informal register,formal register,informal register,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__formal_register__informal_register/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__formal_register__informal_register,formal register vs informal register,formal register,informal register,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__formal_register__informal_register/neg_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__formal_register__informal_register,formal register vs informal register,formal register,informal register,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__formal_register__informal_register/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__formulaic_structure__free_structure,formulaic structure vs free structure,formulaic structure,free structure,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__formulaic_structure__free_structure/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__formulaic_structure__free_structure,formulaic structure vs free structure,formulaic structure,free structure,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__formulaic_structure__free_structure/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__formulaic_structure__free_structure,formulaic structure vs free structure,formulaic structure,free structure,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__formulaic_structure__free_structure/neg_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__formulaic_structure__free_structure,formulaic structure vs free structure,formulaic structure,free structure,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__formulaic_structure__free_structure/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__fully_specified__loosely_specified,fully specified vs loosely specified,fully specified,loosely specified,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__fully_specified__loosely_specified/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__fully_specified__loosely_specified,fully specified vs loosely specified,fully specified,loosely specified,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__fully_specified__loosely_specified/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__fully_specified__loosely_specified,fully specified vs loosely specified,fully specified,loosely specified,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__fully_specified__loosely_specified/neg_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__fully_specified__loosely_specified,fully specified vs loosely specified,fully specified,loosely specified,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__fully_specified__loosely_specified/pos_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__generalized_description__instance_based_description,generalized description vs instance-based description,generalized description,instance-based description,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__generalized_description__instance_based_description/base_to_neg.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__generalized_description__instance_based_description,generalized description vs instance-based description,generalized description,instance-based description,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__generalized_description__instance_based_description/base_to_pos.npy
linguistic_style,LINGUISTIC STYLE,linguistic_style__generalized_description__instance_based_description,generalized description vs instance-based description,generalized description,instance-based description,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/linguistic_style/linguistic_style__generalized_description__instance_based_description/neg_to_pos.npy
